sentence1,sentence2,label
a group of people surrounded by trees take a hay ride together in the sunshine,a group of people enjoy a hay ride,0
two young girls sitting on the corner of a street with a white car passing in the background,two boys,1
a young woman with redhair dressed in purple is holding an envelope as she walks on a city sidewalk,a woman is walking down the street,0
a man with wild hair walking down a crowded street,the man is sitting on the bench,1
a man walking down a pathway ending at a lake,a man is walking to a cabin,1
a line of motorbikes in front of a store,bikers who are riding harley davidsons are outside a storefront,0
a young man stares directly ahead,a man is staring at the cars,0
two women in colorful clothes sit on the ground near their cow,a man is taking a nap,1
two workers working on the gulf,two people working on an oil platform in the gulf,0
a bulldozer is pushing stones and dirt into a pile,a bulldozer makes a pile of rocks and dirt,0
a group of men enjoying their selves on the closertoshore area of an ocean,a group of men enjoying their selves after being up all night stand on the closertoshore area of an ocean,0
a boy with a black jacket and a blue hat is hugging a brown and white dog on a porch in the snow,a boy is playing xbox,1
a man in a black leather jacket is sleeping in a subway car,a man in a black leather jacket is riding in the taxi,1
next to two men in orange uniforms a man in a gray sweatshirt places his arms over a wall and looks down,there is only one man present,1
two men are in the water using waterskiing equipment,the friends are riding waterskis,0
a man with a mask on is playing music on a city sidewalk,a man with a hat is playing music on the city sidewalk,1
a businessman prepares to walk into work carrying his bag and a morning coffee,a man is begging for change outside of a building,1
two young boys playing near the water,there are two boys playing together,0
asian girl wearing a white tshirt takes a photo with a quality camera,a girl is wearing a white shirt,0
firemen are putting out a fire in a trailer,the men are burning an old barn,1
a person riding a large unicycle,the man rode a horse across the field,1
a person rides a trike with a green and gray building that has work casual written on it in the background,a person is going up an escalator inside of a mall,1
a man working in the kitchen is putting together a meal for someone,the man cooks for his wife,0
a woman watching two kids playing at a pool,a person is around young people,0
a man in the military scrambles over a gate while his two companions watch,the man has an easy time going over the gate,1
here is a crying baby being held by its grandmother,the grandmother watches her grandson sleep in a crib,1
lots of people at a place buying stuff from a food car,a food car is providing supplies to people,0
two men with snow equipment stare into the distance,the men have their eyes closed,1
a brunette female in a blue shirt wearing sunglasses gazing at a ram with black fur and curled horns,there is a woman swimming,1
a man begging for change on a busy sidewalk,the man is homeless,0
a little girl on the street in a yellowish green and orange dress is holding a hello kitty balloon with her right hand,a big girl is on the street,1
a little girl gazing out the window of a subway,the little girl plays the harmonica fluently,1
men are working on scaffolding outside of a building while other men watch,men are working outside a building,0
